SK_ID_CURR,TARGET
104297,0.07527755950032262
104298,0.10567736402502306
104308,0.11006235089111091
104318,0.08725849675750315
104319,0.07576638180388691
104320,0.1285127822117104
104327,0.11795567584457313
104334,0.0931586988154064
104344,0.1183956263030285
104350,0.08144154822670363
104351,0.09332399127842855
104354,0.10882690705226758
104369,0.12393196084863285
104376,0.10003807841787243
104381,0.09183164590608069
104384,0.10059476686472577
104391,0.06698028409542808
104394,0.10880004859660024
104398,0.12383313263506074
104402,0.081076672469123
104408,0.08383178686363404
104409,0.06715731780250779
104410,0.1368321679632124
104412,0.08090778378867108
104417,0.10224195402656293
104424,0.09200977161460927
104426,0.06898216347077331
104435,0.08553792270041312
104445,0.08599671348820052
104458,0.06031797777224759
104460,0.09742229473121243
104466,0.08190985334582306
104472,0.12050392877813333
104473,0.10799327231831714
104479,0.06099412949484042
104480,0.07772496579612441
104482,0.12601299811469988
104499,0.05717567860973084
104501,0.060568697140419826
104502,0.08123198025823805
104506,0.0883907962016304
104510,0.0630270588213157
104512,0.07898227598511798
104520,0.13138030302264864
104528,0.11690881255645715
104529,0.10224934478200444
104541,0.0999661652904249
104578,0.07651862651468878
104584,0.0850239646573464
104588,0.10357538114079713
104602,0.09022579231557593
104610,0.06946878717147169
104611,0.08891860279307645
104618,0.11175149629469934
104620,0.0898668866134726
104622,0.0605600306309077
104624,0.07131539284671348
104625,0.09919690591297685
104634,0.13282951738532198
104639,0.10171666451426734
104646,0.07877780239318401
104647,0.0770276814629547
104652,0.06413874832063805
104670,0.08826220670768603
104677,0.08011738215096059
104685,0.11274331313650043
104691,0.0979996108405991
104696,0.07991345676559959
104699,0.06798357445178445
104712,0.11753738767455867
104714,0.09105574371265528
104717,0.09573437360905501
104718,0.08362879024066201
104740,0.08031835344662684
104741,0.10034016915744601
104743,0.05555385886818828
104744,0.10802098499316104
104747,0.10353901098400858
104767,0.0966636371658098
104772,0.17777654934975354
104776,0.13514370025131026
104779,0.07274282942559221
104814,0.09331023763920135
104815,0.08439919937208035
104830,0.1003712766668646
104831,0.11322530274420269
104833,0.10755621751894842
104839,0.07580187829955806
104840,0.08420897865308986
104860,0.1059268520115784
104861,0.06014987545911301
104866,0.08860053471741286
104870,0.07739988309707913
104877,0.10348048660236309
104878,0.06799427867779476
104879,0.08485253963550381
104880,0.09680421500898087
104899,0.09474257304392714
104906,0.06366430911927216
104907,0.11501065878168582
104913,0.09595490187416979
104916,0.1110549858452105
104921,0.09790359019189884
104930,0.08723801854232471
104931,0.10127923097090838
104936,0.10217357862713826
104937,0.0962868656400448
104942,0.08485727184345108
104943,0.08764750377728349
104969,0.10807628959686125
104972,0.14608707666150073
104988,0.09906331028601197
105013,0.10556988374138106
105015,0.10198588033949575
105019,0.08029901512156255
105027,0.09178574652115583
105030,0.09788739204392606
105035,0.15776769435870971
105041,0.07048092770948716
105051,0.12350753644260475
105056,0.07611540052893324
105067,0.17220137266171234
105071,0.10923153863143659
105072,0.06906990383324316
105074,0.12779463765108637
105091,0.12180629640081665
105101,0.07888348139625567
105103,0.08749503094498962
105134,0.097849184392664
105139,0.09663667551948935
105142,0.12798116185170774
105146,0.09925056786533844
105163,0.09397379983525046
105168,0.119377059667551
105172,0.057252951636624985
105176,0.12500300447009322
105195,0.08890734973778704
105196,0.13956143815609323
105197,0.06729401752962245
105203,0.09167597678332566
105223,0.10015312916224912
105227,0.09399859019022365
105228,0.06696039160054376
105230,0.10954518176310821
105231,0.12669440661928963
105239,0.08514950192825924
105242,0.10297324503252304
105244,0.08850881578331357
105245,0.11426971505555056
105248,0.0590680649827033
105249,0.0902729910421084
105266,0.12537915982031544
105271,0.1232755242410539
105276,0.11672889920363048
105282,0.11126410924019307
105292,0.08246779198898029
105297,0.05359672030956403
105332,0.12610222452515826
105333,0.07994254013101346
105343,0.07077905900355369
105344,0.057767871599124235
105345,0.11951928265437793
105357,0.09795672230266067
105359,0.08959284815887275
105366,0.08143484425141793
105367,0.0993471057727435
105370,0.04917164453387713
105377,0.09690172172906707
105390,0.08674060390070587
105399,0.06973715089288851
105403,0.08488316398042219
105404,0.08642616503697431
105414,0.07941974949519691
105417,0.09031956909378991
105425,0.14200847330658847
105452,0.07845296417336098
105454,0.10370453025224319
105456,0.11652221797626347
105470,0.10884640949776664
105471,0.06377326420127587
105483,0.0832560997388073
105493,0.11466305061689303
105508,0.13090204434713398
105514,0.11070279452733513
105515,0.06052359148215941
105528,0.13716132469261627
105529,0.0766627300506484
105531,0.07712421108452835
105532,0.08170053279568618
105558,0.05589560197991886
105574,0.0966902839361831
105578,0.06566619770621415
105584,0.14593772869023836
105595,0.11719528133628408
105617,0.10440009531339013
105618,0.08668831549633357
105621,0.08317191726359661
105625,0.0876009100329208
105629,0.09079009194955594
105630,0.07204480306129128
105634,0.06687724949735115
105635,0.10436902944214606
105641,0.10544477389238047
105647,0.10590676056272609
105648,0.08545793552607649
105655,0.06858660470760394
105657,0.07205329482295034
105672,0.11136789562865154
105678,0.0919536367647342
105682,0.07684864258453132
105691,0.09961908343767292
105692,0.0887867557651821
105706,0.13041364432736033
105712,0.10639908799949192
105720,0.09476570417307963
105734,0.08419639510664341
105735,0.09780696184679204
105736,0.09101983606787752
105737,0.0697843877813179
105738,0.13471892770381838
105740,0.11586533278502088
105744,0.058683076626192154
105747,0.10654511549131196
105749,0.10901433130640086
105754,0.09673200516493816
105758,0.06646043053006814
105760,0.09414457819915759
105767,0.08778267170129339
105784,0.11324269618058898
105791,0.09262894576524722
105802,0.08583954114650577
105807,0.13263385157160895
105809,0.07800246422065679
105816,0.10383753805283909
105817,0.059045573684618165
105824,0.1343239017493904
105832,0.10195801439602908
105856,0.07723195457941731
105865,0.08707078841316597
105899,0.07996993834692757
105906,0.05830189853118218
105916,0.0955149233581502
105923,0.11517387027843523
105937,0.09393040655598817
105965,0.06904924353306019
105966,0.08671723556619954
105968,0.07231169616107957
105973,0.08696249826511691
105976,0.10941013414199438
105978,0.06545100078982323
105979,0.07790381755307385
105991,0.10133736079691572
105998,0.08733092595861336
105999,0.09651365126430478
106000,0.10558691002353592
106001,0.10775223848045642
106010,0.08568779466918156
106011,0.09564893926670204
106013,0.11989127072006554
106015,0.08390268922884803
106026,0.06850305474038791
106032,0.0732166565207328
106035,0.09716708551260253
106040,0.09098418269555385
106041,0.12847966347379575
106044,0.06410335288730012
106053,0.09999707913382654
106054,0.07129430650611299
106065,0.1261885281316183
106081,0.08182097333726332
106083,0.08787311426332162
106087,0.09700650820013948
106090,0.09893263766731168
106101,0.05259765391528934
106102,0.12510171598403833
106109,0.07834133850526438
106116,0.07628810135059126
106150,0.07779537642669504
106155,0.16077480472746541
106166,0.090067870054398
106176,0.08807418917024495
106189,0.07156576520245578
106199,0.12770943181918484
106205,0.09165829376908398
106206,0.08382953418424315
106211,0.08486882326990822
106214,0.06517465439003181
106216,0.09305202051974697
106217,0.09747510443136741
106225,0.08148146390138536
106249,0.07264638887305838
106256,0.08001652819759507
106258,0.07853913636713454
106261,0.10287220324863733
106262,0.11645519534344972
106264,0.06257872890159417
106271,0.11152255114627037
106276,0.08472267103771663
106277,0.09420766881209142
106286,0.112090030801031
106293,0.06721004030696191
106295,0.07508324671321787
106296,0.10333347219092044
106297,0.12640171753163096
106298,0.09420237682039077
106311,0.07972100707418493
106314,0.11557080800078917
106320,0.12462461385767308
106334,0.10594868114099887
106346,0.07481426087962373
106347,0.07990686553118403
106349,0.08871275717643903
106354,0.11145170747339256
106360,0.05659432754645665
106373,0.0896619986394361
106377,0.07523589250874074
106386,0.10761304375981286
106387,0.10733002352154045
106391,0.05614680580389791
106401,0.12459648479499114
106411,0.12077516425707206
106413,0.11743065804991877
106426,0.10178734387241303
106427,0.0796088735857293
106428,0.14411962170893114
106434,0.09612360863632846
106438,0.09811535054705198
106440,0.10105805229228078
106441,0.06525913204162045
106452,0.11883014546614647
106453,0.08169269761495597
106454,0.09047024767695003
106457,0.09853341717317889
106484,0.0756701378488692
106488,0.1518279149195456
106491,0.09002592126786961
106514,0.0901419124156521
106527,0.09687967061715473
106528,0.07597662271382773
106529,0.05398641473191717
106534,0.12034495370031659
106550,0.11094629158819291
106577,0.08224909386072829
106585,0.1300791775305374
106590,0.06278723873315813
106607,0.07935252185656837
106610,0.10622346453346315
106611,0.10019398898204106
106612,0.11902415142820418
106624,0.07077629272278789
106631,0.0755412600623557
106647,0.17579311146654972
106660,0.12842524243539796
106674,0.08707207329498369
106687,0.07440607325592442
106712,0.0926173020554129
106713,0.08079693016287541
106717,0.08358693893554761
106720,0.10019961417371202
106721,0.09799713035674269
106724,0.09326243500276961
106735,0.11039072098862028
106739,0.07928740432113844
106740,0.08498912627077239
106754,0.07640512708243191
106760,0.14858496652027733
106761,0.10674159399877026
106784,0.09608821688760878
106787,0.08754301024457609
106797,0.07807792021097289
106798,0.0779416976505391
106802,0.12597054922353462
106803,0.10710562801095805
106804,0.15671255666792616
106805,0.08036206781064864
106810,0.1319611095460298
106812,0.09932826842813704
106813,0.0669210243931943
106817,0.0711508902833969
106822,0.09765049212773926
106823,0.0855010550827246
106827,0.06944204242472415
106841,0.0746608456960161
106851,0.08581883905283537
106852,0.09877256180163811
106853,0.14787005174371362
106854,0.15412803556374208
106861,0.09953356328218504
106873,0.12065194129980172
106877,0.07564694045924142
106878,0.08544650271459411
106881,0.10574255269635775
106900,0.08085408886893068
106906,0.07501680116994305
106907,0.08412464802716882
106914,0.10018275340685874
106916,0.08773185718745129
106924,0.07256331088017304
106931,0.08353873248629065
106936,0.10868609263605485
106937,0.08019105798226087
106938,0.08406581305231849
106939,0.11192093046225059
106943,0.07238947462379991
106944,0.07799337249419602
106967,0.11096752571361587
106980,0.09478392409737742
106986,0.06750506570203343
106987,0.08674330345137554
106990,0.06757227920675081
107013,0.056665623737117504
107023,0.09693837110147566
107033,0.06557545632862795
107037,0.10291019362855928
107048,0.1007891981508219
107071,0.10969710882131356
107081,0.06293706082306737
107113,0.08830914490258894
107130,0.06658810173917534
107131,0.08882205705964491
107145,0.09361897473372895
107156,0.09691416049943519
107219,0.07735015668688626
107222,0.11750364470585092
107223,0.19520602901546008
107232,0.12889784349464162
107245,0.10129429946766517
107246,0.06010888075841445
107247,0.06650045636248045
107256,0.07561107986351921
107259,0.07252905294936186
107260,0.04992994256850441
107279,0.1381079240670659
107280,0.07151905000447606
107281,0.09939245406580069
107285,0.0928475140157844
107329,0.1127539324200641
107337,0.07681889044308174
107349,0.0783369428845834
107350,0.09480961926338842
107351,0.06318493213809542
107359,0.1468141673561
107391,0.10246444703609152
107394,0.1150803973849123
107395,0.0637462638676769
107406,0.11466045373261441
107416,0.11146788107514753
107417,0.08211953536866527
107418,0.07482344075083834
107419,0.07890541526293006
107444,0.08810511251608542
107445,0.10311180162547652
107446,0.0984889507842259
107460,0.0990537769363197
107470,0.10445470437389871
107475,0.07907472197094365
107520,0.08935067182106975
107526,0.09724474438455177
107527,0.06324008263009256
107530,0.0711333940825014
107532,0.13787741989332375
107534,0.11840418829483229
107535,0.0869732916049567
107554,0.1130553025441401
107556,0.08943084747051022
107559,0.09589218346121112
107561,0.06210911840277368
107564,0.07986855135497976
107566,0.09816795663098601
107571,0.08337418408659805
107590,0.10516549880856167
107602,0.09760960579364647
107625,0.12271207489023832
107626,0.1349315997948104
107635,0.08297230188537182
107636,0.07933647807504128
107645,0.10302063085014067
107652,0.11755368196396555
107655,0.06412224333377356
107668,0.06895730382116726
107670,0.07378452236647191
107677,0.05957651539846529
107680,0.11074020278187557
107683,0.08626326455170405
107684,0.07585343065445696
107691,0.08970253169964963
107692,0.11383828432248554
107703,0.12418629980921424
107709,0.0652894242118979
107710,0.07595694808676466
107721,0.09930512979346412
107725,0.12040188542284519
107727,0.13053126888432934
107739,0.0928989578545888
107740,0.1068393978583697
107741,0.09886207505835742
107747,0.07230567652650519
107765,0.13935404908589086
107768,0.07033235835778177
107775,0.0922815989531283
107782,0.11703964666099198
107790,0.07549566175062694
107801,0.08972625729836355
107807,0.06378029547741186
107811,0.11419524383567105
107817,0.13111506799599212
107826,0.08419028409684037
107838,0.09870949697970036
107839,0.0835162499694358
107843,0.07973024872844625
107847,0.06802034704995875
107849,0.10327654727523349
107850,0.09351171294651461
107867,0.11445354248466032
107871,0.1017967923958228
107908,0.09106092615095979
107913,0.12572163448762297
107927,0.1060480031998917
107931,0.05589531839953659
107955,0.05945604299898244
107962,0.09388401889112544
107977,0.0802389009744053
107978,0.08909339157006015
107993,0.07683913448171867
108010,0.08012159934524136
108016,0.11143236476422842
108018,0.1318253037747207
108027,0.11056836852897935
108045,0.09974307702274522
108069,0.12517173684578253
108082,0.09715689383982686
108089,0.09353155562212218
108092,0.0843504692299435
108106,0.07528720340790972
108112,0.09393054434619755
108120,0.12087284386452725
108122,0.1560976091144601
108135,0.12570388151669853
108170,0.08084717808970475
108171,0.0938275650386505
108177,0.065178414636566
108180,0.11193698587561736
108183,0.08612866559296428
108184,0.06711940401624306
108185,0.0937557463746057
108192,0.09836504896458226
108195,0.1086038534353303
108196,0.125111393094245
108218,0.07813118726281397
108219,0.13129814606115173
108243,0.108425812167652
108249,0.06593028942775735
108251,0.051781641807676554
